Left-Hippocampus,Left-caudalanteriorcingulate,Left-caudalmiddlefrontal,Left-cuneus,Left-entorhinal,Left-fusiform,Left-inferiorparietal,Left-inferiortemporal,Left-insula,Left-isthmuscingulate,Left-lateraloccipital,Left-lateralorbitofrontal,Left-lingual,Left-medialorbitofrontal,Left-middletemporal,Left-paracentral,Left-parahippocampal,Left-parsopercularis,Left-parsorbitalis,Left-parstriangularis,Left-pericalcarine,Left-postcentral,Left-posteriorcingulate,Left-precentral,Left-precuneus,Left-rostralanteriorcingulate,Left-rostralmiddlefrontal,Left-superiorfrontal,Left-superiorparietal,Left-superiortemporal,Left-supramarginal,Left-transversetemporal,Right-Hippocampus,Right-caudalanteriorcingulate,Right-caudalmiddlefrontal,Right-cuneus,Right-entorhinal,Right-fusiform,Right-inferiorparietal,Right-inferiortemporal,Right-insula,Right-isthmuscingulate,Right-lateraloccipital,Right-lateralorbitofrontal,Right-lingual,Right-medialorbitofrontal,Right-middletemporal,Right-paracentral,Right-parahippocampal,Right-parsopercularis,Right-parsorbitalis,Right-parstriangularis,Right-pericalcarine,Right-postcentral,Right-posteriorcingulate,Right-precentral,Right-precuneus,Right-rostralanteriorcingulate,Right-rostralmiddlefrontal,Right-superiorfrontal,Right-superiorparietal,Right-superiortemporal,Right-supramarginal,Right-transversetemporal
0.126164983718677,0.052271986488415,0.00525544078748865,0.0257911304896228,0.00183308187651259,0.150906486200911,0.76906998652723,0.127446048131702,0.00593440780483495,0.316268371536551,0.29714091939873,0.102726496200167,0.000730589382874007,0.00216996140618781,0.141457163711146,0.00399147724603515,0.00205004029727033,0.685904173031954,0.339585485858156,0.0121614205282692,0.000765994287452869,0.527361517144028,0.189864360921085,0.422647727217901,1.02164684830651,0.081290553738384,0.00810718299074537,0.00580445978873509,0.00618507816493086,0.219609431069671,0.143476032867596,0.685425779612138,0.00532584652228671,0.000893293486557964,0.0382730349756326,0.000876470028319507,0.00469021383320463,0.297643811144943,0.585306032376806,0.0756954002182364,0.00976582604203938,0.0995371209937082,0.00616433761457515,0.179615317505592,0.000732660678587748,0.00315522358566648,0.121215541970747,0.0941040909224153,0.00288817258067835,0.574734020282627,0.00832258743754871,0.00265596208911722,0.000571748221264276,0.329563362356432,0.242863556867021,0.52815550815921,0.690060154992099,0.00218269534437284,0.00835021909179057,0.895405556283714,1.00785966773048,0.158973144268508,0.40575451054301,0.251410151141072
0.182290613082742,0.0526152640129159,0.00812479082604949,0.0269499718531233,0.00283390250521764,0.199140724793212,0.800664629804393,0.170564694029315,0.00917445825011374,0.339698175669426,0.321580954413043,0.133164614444383,0.00112947441624975,0.00335471052548973,0.188791086846462,0.00617073220350534,0.00316931524372726,0.68645168404405,0.37019275323358,0.0188012769880389,0.00118420958605783,0.594933120010948,0.210993765434358,0.462144694084868,1.0600263160697,0.107556893752573,0.0125335188144682,0.00897356160000116,0.009561988873029,0.287006896922477,0.200020407221489,0.68583033702334,0.00823363647598057,0.00138101122589645,0.0625303078506719,0.00135500254561912,0.00725096292873296,0.334182696025324,0.626063480822577,0.0955280883964965,0.015097742899901,0.134716588594015,0.00952992445824986,0.22830871476835,0.00113267659187946,0.00487790323962685,0.160026489359318,0.125432724896755,0.00446504851570337,0.599945105436349,0.0128665291449136,0.004106056425822,0.000883909626381294,0.351729783605236,0.268767167586182,0.554801770731721,0.73310985075631,0.00337439690163376,0.012909247048125,0.969062544445095,1.03758595339625,0.21520550375438,0.574276367392183,0.2922921429639
0.2592177899211,0.0530910772992546,0.0121019660678273,0.0285562294090587,0.0042211292194399,0.256087198694173,0.834856977671623,0.225481155657674,0.0136654573404643,0.365154459258712,0.34823651490389,0.174040690409427,0.00168236467283673,0.00499687854322276,0.254229360826944,0.00919137407218414,0.00472073021435365,0.687210583171952,0.402308609512537,0.0426526129626493,0.00176389331547087,0.676503395138753,0.234145756425401,0.50721993628269,1.10129139596934,0.139601830105691,0.0186688153148332,0.0133662195514731,0.0142426885023704,0.362003385437098,0.273801335624303,0.686391089701851,0.0122640928708797,0.00205703154123092,0.0963024927143525,0.00201829132343035,0.0108003897209582,0.374565114251032,0.670467773147689,0.122938907608314,0.0224882555363241,0.175304113067837,0.01419492820085,0.280941894721751,0.00168713434896053,0.00726569098847955,0.212393873971438,0.164682712849846,0.00665073929718862,0.62745159332892,0.0191648378962843,0.00611601659682893,0.00131659319415286,0.375908253601488,0.296696769868653,0.584050147061694,0.780193265690407,0.00502620161888025,0.0192284666870089,1.05902771644985,1.06947112431376,0.282664986342648,0.670773386745863,0.33815318403532
0.345937632690089,0.0536400381336986,0.0166905589090587,0.0304094195438351,0.0058216165460179,0.312065741495975,0.866981843024581,0.282347084335692,0.0188468650037453,0.389269536782633,0.373521814508131,0.219364789172281,0.00232025164515619,0.00689149971332253,0.329724134722663,0.01267638411372,0.00651064672424657,0.688086149093445,0.433456550357348,0.0846016791931438,0.00243269276464323,0.759522159840136,0.256073584348054,0.552549490977062,1.14029810308451,0.171304826630001,0.025747300895424,0.0184341679331222,0.0196429596761267,0.433180549009134,0.352350394810614,0.687038047798967,0.0169141578633044,0.00283697755590141,0.135333097498978,0.00278354856066822,0.0148954756498344,0.413408881497813,0.712494013074386,0.154302568931925,0.0310149236650742,0.213875505284358,0.0195770905337434,0.330445067111644,0.00232682979616696,0.0100205572200887,0.270550383406873,0.204756492471361,0.00917243986690894,0.65372015154475,0.0264313958655745,0.00843497120435082,0.00181579390845369,0.398530734662711,0.323233026175419,0.612309313803009,0.824653942201857,0.00693194095393692,0.0265191502084597,1.13510823814008,1.09927595772815,0.350025210058045,0.749608890895985,0.383137436530292
0.445597540320736,0.0542955967548372,0.0221701694882196,0.0326224640694836,0.00773288816892707,0.369406948340518,0.89983281628889,0.343290160226509,0.0250344038046473,0.413851214217949,0.399365483291899,0.270875460100109,0.0030820041742589,0.00915402039589302,0.420507088743794,0.0168381170355185,0.00864813108661851,0.689131733317666,0.465711263109661,0.133486644200959,0.00323136038755623,0.768176588120588,0.278497922655073,0.602216921050148,1.17995511341695,0.204298166034483,0.0427167646804093,0.0244862158108922,0.0260918611319621,0.505548240270733,0.43787367924584,0.687810632893328,0.022467177320014,0.00376837430018432,0.182135940855752,0.00369740424541508,0.0197857496303041,0.45368503763937,0.755652426499155,0.191386607481385,0.0529842478076197,0.252250436978864,0.0260043667551328,0.380762896647503,0.00309074197169412,0.013310366246345,0.336913630926036,0.24743753933763,0.0121838068801581,0.680614354033619,0.0351089816310448,0.0112042228332578,0.00241192993748376,0.421708853088272,0.350311691617718,0.641648010476492,0.870029229840629,0.00920773873831763,0.0427590073738695,1.136778788631,1.12931845079581,0.421145368670823,0.825216524930889,0.431124089325566
0.535033750303276,0.0549116783251469,0.0273198036802483,0.0347022413808681,0.00952906502445363,0.417214334514536,0.927036379879745,0.395060219900934,0.0308493355253076,0.434458890605809,0.420867781908168,0.316862388063952,0.00379788476706051,0.0112802944620551,0.50732095822379,0.0207492347769305,0.0106568983883056,0.690114353559362,0.492263440810088,0.177167124973267,0.00398193308603599,0.769809526015759,0.297163725709939,0.646970342096302,1.21319891404344,0.231857489720273,0.0821601818685354,0.0301738157293397,0.0321524165233051,0.56630358715822,0.511464076039094,0.6885366937257,0.0276857997841766,0.00464368331191303,0.226445572011945,0.00455622850176815,0.0243815364539129,0.487716441641201,0.792093612265554,0.225899817234573,0.116674344403513,0.283310219732502,0.0624896179358013,0.423154256650099,0.00380865215928342,0.0164020664323551,0.396429905760305,0.283734612887897,0.0150138325383957,0.703339344496801,0.147329566155559,0.0138067130410079,0.00297216728169729,0.44091118747182,0.372982262267057,0.66661492751775,0.907860867768767,0.0113464903731801,0.0663440788575934,1.13834874032798,1.15461960787812,0.481911008895235,0.886178634337039,0.472953982447068
0.543210240753074,0.0549695214294941,0.0278032961953215,0.0348975089912607,0.00969770575368039,0.421391727301092,0.929525517004142,0.399658578584914,0.0313952919676027,0.436227547121662,0.422818737113623,0.321054055449764,0.00386509787296258,0.0114799275928073,0.515597948279394,0.0211164445792248,0.0108454989604381,0.690206610507002,0.494756390541725,0.181105937375146,0.00405240338901304,0.769962840449456,0.298853527930785,0.651131579343126,1.21603242890194,0.234346952620084,0.0858660409465717,0.0307078171528888,0.329860700532422,0.571646902402634,0.518092491378487,0.68860486264117,0.0281757695191766,0.00472586494652351,0.230638873869852,0.00463686240394954,0.0248130289536183,0.49079842172088,0.795257526825719,0.229134920915677,0.12261984583507,0.285976700794876,0.0674813771233307,0.426866574834815,0.00387605582122343,0.0166923421768148,0.401827544898513,0.286918196521824,0.0152795399988092,0.705312163186898,0.161778975478722,0.0140510574913276,0.00302476724365401,0.442693257000735,0.374953970868916,0.668826239856127,0.911215284366414,0.0115472950067708,0.0685613366332773,1.13849614106873,1.15685668164353,0.487410154904775,0.891559639963651,0.476785027273685
0.550912211644358,0.0550240376241987,0.0282589801076471,0.0350815455706909,0.00985664692624408,0.425319821404241,0.931871488674435,0.403988875395986,0.0319098471258076,0.437891823016698,0.424657480988819,0.324998523146919,0.003928445143297,0.0116680786049016,0.523401800657747,0.0214625339066437,0.0110232519636323,0.690293561195026,0.497105955532968,0.184814447136977,0.00411882051515717,0.770107336835201,0.300446139321956,0.655053210661034,1.21869081385671,0.23669323132846,0.0893587534717106,0.0312111048983742,0.62938523028156,0.576670739712337,0.524335201217101,0.688669110746636,0.0286375581070148,0.00480331981420632,0.234592341429371,0.0047128585587329,0.0252197036885419,0.493698891728347,0.798232537112106,0.232183946468681,0.128221504089568,0.288482743040716,0.0721859665887676,0.430353733773991,0.00393958268755609,0.0169659223931882,0.40690680936121,0.289909386295156,0.0155299650029627,0.707162913232769,0.175372769110178,0.0142813482023634,0.00307434186105835,0.444372828844467,0.376812274486139,0.670907429464169,0.914376768011212,0.0117365501414318,0.0706511491260363,1.13863506389407,1.15896508765562,0.492593011495011,0.896631151144769,0.480395725351655
0.558614182535642,0.0550785538189034,0.0287146640199728,0.0352655821501211,0.0100155880988078,0.429247915507389,0.934217460344728,0.408319172207057,0.0324244022840126,0.439556098911734,0.426496224864014,0.328942990844074,0.00399179241363143,0.0118562296169958,0.5312056530361,0.0218086232340627,0.0112010049668265,0.690380511883049,0.49945552052421,0.188522956898807,0.00418523764130129,0.770251833220946,0.302038750713127,0.658974841978943,1.22134919881149,0.239039510036836,0.0928514659968495,0.0317143926438597,0.9289097600307,0.581694577022039,0.530577911055714,0.688733358852102,0.029099346694853,0.00488077468188912,0.23854580898889,0.00478885471351627,0.0256263784234655,0.496599361735814,0.801207547398493,0.235232972021685,0.133823162344067,0.290988785286556,0.0768905560542046,0.433840892713167,0.00400310955388876,0.0172395026095615,0.411986073823908,0.292900576068488,0.0157803900071162,0.70901366327864,0.188966562741635,0.0145116389133992,0.0031239164784627,0.4460524006882,0.378670578103363,0.672988619072212,0.91753825165601,0.0119258052760927,0.0727409616187954,1.13877398671942,1.1610734936677,0.497775868085247,0.901702662325887,0.484006423429626
0.58705418979666,0.0552832144365907,0.0308377171063048,0.0359564785016971,0.010612273152287,0.443994472376219,0.942933843644707,0.424501620532603,0.0499614139266415,0.44580399890779,0.433114011342865,0.34345797694477,0.00422960599445243,0.0125625720637186,0.560775608830691,0.0231078858826808,0.0118683119868154,0.690706935647871,0.507278430862928,0.202098338614277,0.00443457584502798,0.770794290736925,0.307873162254253,0.673591272754106,1.23132910863172,0.247371573759937,0.105999095593307,0.132783004377706,1.11028879056295,0.600471992308295,0.553330258013958,0.688974554280748,0.0308329588469837,0.00517154994873838,0.253400171074832,0.0050741537895814,0.0271530862741912,0.506998713721965,0.812376108339633,0.246592744910761,0.154833127753835,0.300345815786433,0.0945419860999862,0.44688318681878,0.0042415973605638,0.0182665569807139,0.431038778860123,0.304129548889165,0.0167205168136928,0.71596161057439,0.237715249120044,0.0153761790637818,0.00331002579652042,0.451827851759092,0.385646882451308,0.680801665324136,0.929368120940042,0.0126362927371131,0.0805863792591104,1.13929552039211,1.16898871370658,0.516646526635529,0.920067532913432,0.497269824311252
0.596744416056288,0.0553534351027634,0.0326599487847314,0.0361935304690572,0.0108170004829482,0.449054131917872,0.945683950343449,0.42985758431526,0.0596734351509059,0.447947702493076,0.435277651572726,0.348433555696549,0.00431120170279565,0.0128049237077006,0.571030760934847,0.023553673107161,0.0120972702691407,0.690818934206653,0.509934918760734,0.20668172709833,0.00452012574205182,0.770980412173344,0.30974031862637,0.678443943072481,1.2347532941142,0.25014097350728,0.110514254996228,0.430536690843632,1.1339913568213,0.606695309870032,0.561094915938256,0.689057310327655,0.0314277747992821,0.00527131722773627,0.258530108968769,0.00517204214448878,0.0276769117348022,0.510559085954483,0.816208129362237,0.250489004056888,0.161995209252614,0.303421098143131,0.100595726159313,0.451290100890825,0.00432342440109568,0.0186189474061549,0.437534825423994,0.307981427832002,0.0170430817086423,0.718345505889246,0.253672392576105,0.0156728095830233,0.00337388136601216,0.453770395278102,0.388040507293604,0.683482382888891,0.93332429352927,0.0128800665680727,0.0832782037015999,1.13947446269348,1.17170448790053,0.523072078838029,0.926188814237999,0.501815768151908
0.606434642315915,0.0554236557689361,0.034482180463158,0.0364305824364174,0.0110217278136093,0.454113791459526,0.94843405704219,0.435213548097917,0.0693854563751703,0.450091406078362,0.437441291802587,0.353409134448328,0.00439279741113888,0.0130472753516827,0.581285913039003,0.0239994603316412,0.012326228551466,0.690930932765434,0.512591406658539,0.211265115582384,0.00460567563907566,0.771166533609764,0.311607474998488,0.683296613390856,1.23817747959668,0.252910373254622,0.115029414399149,0.72829037730956,1.15769392307964,0.612918627431769,0.568859573862555,0.689140066374562,0.0320225907515804,0.00537108450673416,0.263660046862706,0.00526993049939616,0.0282007371954133,0.514119458187001,0.82004015038484,0.254385263203014,0.169157290751394,0.30649638049983,0.10664946621864,0.455697014962869,0.00440525144162757,0.018971337831596,0.444030871987865,0.311833306774838,0.0173656466035917,0.720729401204101,0.269629536032167,0.0159694401022649,0.0034377369355039,0.455712938797113,0.3904341321359,0.686163100453646,0.937280466118499,0.0131238403990322,0.0859700281440895,1.13965340499485,1.17442026209448,0.529497631040529,0.932310095562566,0.506361711992564
0.658365787950701,0.0558074804767709,0.0521256951128294,0.037726303583379,0.0121407631654467,0.479951934280862,0.963281626810439,0.46391656871037,0.122330003912874,0.461280682978916,0.449267704514818,0.380161122873443,0.00483879786403108,0.0143719644213639,0.638203156281391,0.0264361240735061,0.0135777097835543,0.691543114569529,0.527111714522528,0.235403509989571,0.00507328960545017,0.77218386952879,0.321813313081073,0.684636773428777,1.25634262263173,0.26798916103149,0.139788036551848,0.928945991280529,1.24822416169556,0.646433800225764,0.609883050657896,0.689592409214026,0.0352738424350228,0.0059164103886998,0.291828323264353,0.00580498622117409,0.0310639563206921,0.533376426726528,0.840033896930099,0.275675559064706,0.208049429049178,0.322712278320888,0.139685710648357,0.479115430189186,0.00485251635147474,0.0208974966030904,0.478730966167829,0.331727855208427,0.0191287796427636,0.733247514531328,0.349217827183459,0.0175908163806211,0.00378677015662881,0.466330841464212,0.402599002544111,0.700119197279606,0.957504784335336,0.0144563031132951,0.100715607256291,1.14063149991027,1.18798266101297,0.563878455705086,0.965006107226086,0.530874203622274
